timestamp,symbol,timeframe,nearAbove,nearBelow,atr,price,ratio,skew,touchAbove,touchBelow,absAbove,absBelow,midBias,skewSma10
2025-09-18T21:03:06.460Z,BNB/USDT,1m,1.9883539324624226,0.04230540281830848,0.2363764279219488,988.12,47.000000000045475,-0.9583333333333728,0,0,0.4700000000000273,0.009999999999990905,-0.9383680555556131,-0.9583333333333728
2025-09-18T21:03:28.831Z,BNB/USDT,1m,1.9883539324624226,0.04230540281830848,0.2363764279219488,988.12,47.000000000045475,-0.9583333333333728,0,0,0.4700000000000273,0.009999999999990905,-0.9383680555556131,-0.9583333333333728
2025-09-18T21:03:31.419Z,BNB/USDT,3m,1.5651824588888674,0,0.5558457386607967,988.01,,-1,0,1,0.8700000000000045,0,-1,-1
2025-09-18T21:03:38.444Z,BNB/USDT,3m,1.5651824588888674,0,0.5558457386607967,988.01,,-1,0,1,0.8700000000000045,0,-1,-1
2025-09-18T21:03:40.469Z,BNB/USDT,5m,1.0281411334902812,0.011955129459178253,0.8364610382628399,988.02,86.0000000000796,-0.9770114942528947,0,1,0.8600000000000138,0.009999999999990905,-0.9657814770775843,-0.9770114942528947
2025-09-18T21:03:47.506Z,BNB/USDT,5m,1.0281411334902812,0.011955129459178253,0.8364610382628399,988.02,86.0000000000796,-0.9770114942528947,0,1,0.8600000000000138,0.009999999999990905,-0.9657814770775843,-0.9770114942528947
2025-09-18T21:03:49.412Z,BNB/USDT,15m,0.8473602654064997,0.8170973987848102,1.9826277778013655,988.02,1.0370370370370734,-0.01818181818183575,0,0,1.6800000000000637,1.6200000000000045,-0.009256198347116542,-0.01818181818183575
2025-09-18T21:03:56.492Z,BNB/USDT,15m,0.8473602654064997,0.8170973987848102,1.9826277778013655,988.02,1.0370370370370734,-0.01818181818183575,0,0,1.6800000000000637,1.6200000000000045,-0.009256198347116542,-0.01818181818183575
2025-09-18T21:03:58.469Z,BNB/USDT,30m,0.47631544994643105,0.12682955767805248,3.548068827475827,988.01,3.7555555555552975,-0.5794392523364258,0,0,1.6900000000000546,0.4500000000000455,-0.45759454974231095,-0.5794392523364258
2025-09-18T21:04:05.768Z,BNB/USDT,30m,0.47631544994643105,0.12682955767805248,3.548068827475827,988.01,3.7555555555552975,-0.5794392523364258,0,0,1.6900000000000546,0.4500000000000455,-0.45759454974231095,-0.5794392523364258
2025-09-18T21:04:07.697Z,BNB/USDT,1h,0.27175114123343275,0.07440805057582393,6.182126751611147,988.02,3.652173913043328,-0.5700934579439113,0,0,1.6800000000000637,0.4600000000000363,-0.4475500043671788,-0.5700934579439113
2025-09-19T22:33:34.890Z,SOL/USDT,5m,0.8283524632795622,0.0552234975519185,0.3621646742164196,238.38,15.00000000001421,-0.8750000000001111,0,0,0.30000000000001137,0.01999999999998181,-0.8203125000001528,-0.8750000000001111
2025-09-19T22:33:57.534Z,SOL/USDT,5m,0.8283524632795622,0.0552234975519185,0.3621646742164196,238.38,15.00000000001421,-0.8750000000001111,0,0,0.30000000000001137,0.01999999999998181,-0.8203125000001528,-0.8750000000001111
2025-09-21T16:24:52.102Z,SOL/USDT,5m,2.5163673405299436,,0.4450860500216577,237.02,,,0,,1.1199999999999761,,,
2025-09-21T16:25:14.256Z,SOL/USDT,5m,2.5163673405299436,0.17974052432359933,0.4450860500216577,237.02,13.999999999997513,-0.8666666666666445,0,0,1.1199999999999761,0.0800000000000125,-0.8088888888888586,-0.8666666666666445
2025-09-21T16:48:27.474Z,SOL/USDT,5m,4.025980433549209,0.6345860631692686,0.48062826730982205,236.31,6.344262295081832,-0.7276785714285664,0,0,1.9350000000000023,0.3050000000000068,-0.6285973373724428,-0.7276785714285664
2025-09-21T16:50:59.154Z,SOL/USDT,5m,3.948963749785864,0.843973782935763,0.4798727261304357,236.35,4.679012345679024,-0.6478260869565224,0,0,1.8950000000000102,0.40500000000000114,-0.5337523629489611,-0.6478260869565224
